site,time,timeout,spp,type,defac,final_N,N_remaining,mass_remaining,cellulose,lignin,carbon,nitrogen,CN,LIG_N
KNZ,5,5.07,PIRE,L,0.30575862,1.171202205,0.998252684,51.157,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
KNZ,6,6.14,PIRE,L,0.30575862,1.162771848,0.934761958,48.3535,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
KNZ,7,7.11,PIRE,L,0.30575862,1.67375525,1.202541487,44.0445,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
KNZ,8,8.115,PIRE,L,0.30575862,2.271171585,0.524241749,18.169,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
KNZ,9,9.13,PIRE,L,0.30575862,1.559925562,0.899763077,34.8745,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
KNZ,1,1.035,QUPR,L,0.30575862,0.766889684,0.642869159,90.39475,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
KNZ,2,2.04,QUPR,L,0.30575862,0.796651827,0.610285472,82.54925,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
KNZ,3,3.066666667,QUPR,L,0.30575862,1.114173726,0.724650024,70.49433333,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
KNZ,4,4.06,QUPR,L,0.30575862,1.577885956,0.894476869,61.148,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
KNZ,5,5.08,QUPR,L,0.30575862,1.436943264,0.859029797,64.4085,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
KNZ,6,6.15,QUPR,L,0.30575862,1.739436246,1.072588746,65.70133333,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
KNZ,7,7.1,QUPR,L,0.30575862,2.442866555,0.645617746,28.4655,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
KNZ,8,8.105,QUPR,L,0.30575862,2.354123839,1.193570795,54.3605,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
KNZ,9,9.13,QUPR,L,0.30575862,2.420693473,1.041134291,46.663,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
KNZ,1,1.035,THPL,L,0.30575862,0.676609295,0.9078537,90.16175,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
KNZ,2,2.04,THPL,L,0.30575862,0.632328796,0.811835929,86.58425,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
KNZ,3,3.066666667,THPL,L,0.30575862,0.874283132,0.958540406,74.69433333,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
KNZ,4,4.07,THPL,L,0.30575862,1.011459176,1.082891333,72.0455,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
KNZ,5,5.08,THPL,L,0.30575862,1.250066426,1.166980111,62.711,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
KNZ,6,6.15,THPL,L,0.30575862,1.277153686,1.175350842,62.22666667,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
KNZ,7,7.1,THPL,L,0.30575862,1.453937962,1.205722855,55.7545,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
KNZ,8,8.105,THPL,L,0.30575862,1.588216667,1.31918175,55.872,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
KNZ,9,9.13,THPL,L,0.30575862,1.817451938,1.24654074,47.1405,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
KNZ,1,1.035,TRAE,L,0.30575862,0.383557213,0.796686937,81.29275,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
KNZ,2,2.04,TRAE,L,0.30575862,0.749218446,1.26130286,66.6365,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
KNZ,3,3.066666667,TRAE,L,0.30575862,1.120072932,1.434011212,50.60633333,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
KNZ,4,4.06,TRAE,L,0.30575862,1.315162655,1.420713292,43.21666667,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
KNZ,5,5.08,TRAE,L,0.30575862,1.321065421,1.181894626,35.0725,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
KNZ,6,6.15,TRAE,L,0.30575862,2.116716179,1.557562751,28.64133333,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
KNZ,7,7.09,TRAE,L,0.30575862,2.888415932,1.744575985,23.618,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
KNZ,8,8.105,TRAE,L,0.30575862,3.130711406,1.486704082,18.65,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
KNZ,9,9.13,TRAE,L,0.30575862,2.513273213,1.217097141,19.0395,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LBS,1,0.23,ACSA,L,0.886892206,1.414411761,1.038987036,62.58425,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LBS,2,0.62,ACSA,L,0.886892206,2.508332852,0.750478472,26.73475,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LBS,3,0.81,ACSA,L,0.886892206,2.179848709,0.952204541,39.821,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LBS,4,1.15,ACSA,L,0.886892206,2.561155804,1.083979237,35.977,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LBS,5,1.4,ACSA,L,0.886892206,2.26387486,1.030054291,38.8225,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LBS,6,2.09,ACSA,L,0.886892206,1.785197883,0.716176559,29.839,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LBS,7,2.65,ACSA,L,0.886892206,1.37755102,0.04591727,2.833,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LBS,8,3.23,ACSA,L,0.886892206,2.156988641,0.401407252,18.803,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LBS,9,3.74,ACSA,L,0.886892206,1.866525673,0.17252095,7.62875,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LBS,10,4.4,ACSA,L,0.886892206,2.17700101,0.329828489,13.62375,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LBS,1,0.23,DRGL,L,0.886892206,3.576114533,0.666516201,39.7925,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LBS,2,0.62,DRGL,L,0.886892206,3.341668561,0.183085191,11.70625,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LBS,3,0.81,DRGL,L,0.886892206,2.805303559,0.186301495,14.1895,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LBS,4,1.15,DRGL,L,0.886892206,3.319502075,0.193981828,12.486,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LBS,5,1.4,DRGL,L,0.886892206,2.669625102,0.115511934,10.77225,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LBS,6,2.09,DRGL,L,0.886892206,2.35259779,0.136584509,12.9935,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LBS,7,2.65,DRGL,L,0.886892206,2.037063885,0.057946015,6.08375,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LBS,8,3.23,DRGL,L,0.886892206,2.036209371,0.126377954,16.52366667,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LBS,9,3.74,DRGL,L,0.886892206,1.458232647,0.04674238,6.86575,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LBS,10,4.4,DRGL,L,0.886892206,2.16368288,0.108058308,9.9685,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LBS,1,0.23,PIRE,L,0.886892206,0.657105338,1.017061341,93.072,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
LBS,2,0.62,PIRE,L,0.886892206,0.88265789,0.905692696,61.7985,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
LBS,3,0.81,PIRE,L,0.886892206,2.410096625,1.515446081,48.21575,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
LBS,5,1.4,PIRE,L,0.886892206,1.570230972,1.38547281,56.36675,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
LBS,6,2.09,PIRE,L,0.886892206,2.234323491,1.436251258,38.83833333,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
LBS,7,2.65,PIRE,L,0.886892206,1.521878585,0.708600233,26.9795,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
LBS,8,3.23,PIRE,L,0.886892206,1.73974912,1.219339223,42.0555,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
LBS,9,3.74,PIRE,L,0.886892206,1.063196043,0.388254853,21.10425,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
LBS,10,4.4,PIRE,L,0.886892206,2.385205821,0.480073795,11.801,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
LBS,1,0.23,QUPR,L,0.886892206,1.449273757,0.810023658,60.22625,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LBS,2,0.62,QUPR,L,0.886892206,1.724245038,0.518717185,32.93625,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LBS,3,0.81,QUPR,L,0.886892206,2.208404417,0.56298211,27.18125,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LBS,5,1.4,QUPR,L,0.886892206,2.24686023,0.706373457,34.39975,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LBS,6,2.09,QUPR,L,0.886892206,3.008877264,0.316398338,11.60375,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LBS,7,2.65,QUPR,L,0.886892206,1.864267222,0.6449885,37.70333333,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LBS,8,3.23,QUPR,L,0.886892206,2.143780419,0.609395103,31.25733333,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LBS,9,3.74,QUPR,L,0.886892206,2.738486241,0.378369122,15.3255,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LBS,10,4.4,QUPR,L,0.886892206,2.953344641,0.564946077,19.77125,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LBS,1,0.23,SPAL,L,0.886892206,0.897381195,0.732690328,66.1235,58.773,7.124,42.72375,0.71125,62.56573713,7.558425838
LBS,6,2.09,SPAL,L,0.886892206,2.414692659,1.33580258,43.10566667,58.773,7.124,42.72375,0.71125,62.56573713,7.558425838
LBS,1,0.23,THPL,L,0.886892206,0.969300069,1.189471868,82.506,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LBS,2,0.62,THPL,L,0.886892206,1.335249746,1.035560093,52.17575,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LBS,3,0.81,THPL,L,0.886892206,1.914118987,1.161491408,41.938,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LBS,4,1.15,THPL,L,0.886892206,2.236309209,1.27884477,38.45,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LBS,5,1.4,THPL,L,0.886892206,1.907731574,1.217788519,42.697,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LBS,6,2.09,THPL,L,0.886892206,1.861528796,1.355562167,43.44825,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LBS,7,2.65,THPL,L,0.886892206,1.06345958,0.635340848,31.97575,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LBS,8,3.23,THPL,L,0.886892206,1.83152035,0.503694807,18.35775,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LBS,9,3.74,THPL,L,0.886892206,1.933375907,0.393153226,21.67366667,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LBS,10,4.4,THPL,L,0.886892206,2.495936617,0.417143614,11.677,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LBS,1,0.23,TRAE,L,0.886892206,0.706494015,1.20891712,66.361,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LBS,2,0.62,TRAE,L,0.886892206,1.874235788,1.060325812,24.28525,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LBS,3,0.81,TRAE,L,0.886892206,2.375060357,1.47950921,24.8275,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LBS,5,1.4,TRAE,L,0.886892206,1.947641859,0.953416353,16.4335,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LBS,6,2.09,TRAE,L,0.886892206,1.62262315,1.392611816,26.9925,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LBS,7,2.65,TRAE,L,0.886892206,1.760438595,0.838292486,19.69675,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LBS,8,3.23,TRAE,L,0.886892206,1.945211277,0.82777635,15.6355,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LBS,9,3.74,TRAE,L,0.886892206,2.402409485,0.883205874,16.20375,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LBS,10,4.4,TRAE,L,0.886892206,2.316933648,0.716780171,12.6045,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LUQ,1,0.3175,ACSA,L,0.842866023,1.527092329,0.860876933,47.9545,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LUQ,2,0.6575,ACSA,L,0.842866023,1.661355823,0.891640266,45.72525,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LUQ,3,0.755,ACSA,L,0.842866023,1.65766024,0.70619753,37.2425,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LUQ,4,0.9975,ACSA,L,0.842866023,2.277130258,0.604723586,24.72525,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LUQ,5,1.2375,ACSA,L,0.842866023,2.081210457,0.720854797,30.4785,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LUQ,6,1.49,ACSA,L,0.842866023,1.938845602,0.783408416,34.364,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LUQ,8,2.025,ACSA,L,0.842866023,2.291575731,0.137180487,5.08875,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LUQ,1,0.3175,DRGL,L,0.842866023,3.461678006,0.412855478,25.57175,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LUQ,2,0.6575,DRGL,L,0.842866023,3.371173031,0.310720879,19.69375,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LUQ,3,0.756666667,DRGL,L,0.842866023,3.214324237,0.287247208,19.094,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LUQ,4,0.9975,DRGL,L,0.842866023,3.01952274,0.117444475,8.383,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LUQ,8,2.025,DRGL,L,0.842866023,2.908489004,0.02967241,2.1795,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LUQ,1,0.32,PIRE,L,0.842866023,0.689056207,0.923934945,80.4,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
LUQ,2,0.656666667,PIRE,L,0.842866023,0.836564817,0.987856287,70.77166667,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
LUQ,3,0.756666667,PIRE,L,0.842866023,0.789466553,0.887186034,67.613,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
LUQ,4,1,PIRE,L,0.842866023,0.915324949,0.79737855,52.38133333,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
LUQ,5,1.2375,PIRE,L,0.842866023,1.204034273,0.739486619,37.49125,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
LUQ,6,1.4875,PIRE,L,0.842866023,1.184356818,0.662143864,35.08075,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
LUQ,7,1.745,PIRE,L,0.842866023,1.258120338,0.674645874,32.3995,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
LUQ,8,2.025,PIRE,L,0.842866023,1.373177223,0.548027346,23.98275,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
LUQ,9,2.2575,PIRE,L,0.842866023,1.170859481,0.488027666,25.02375,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
LUQ,10,2.58,PIRE,L,0.842866023,1.925722146,0.578368678,18.026,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
LUQ,1,0.32,QUPR,L,0.842866023,1.411293343,0.681284705,51.879,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LUQ,2,0.6575,QUPR,L,0.842866023,1.565773475,0.661833799,45.523,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LUQ,3,0.755,QUPR,L,0.842866023,1.669012773,0.583373041,37.847,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LUQ,4,1,QUPR,L,0.842866023,1.989180933,0.592589497,33.23166667,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LUQ,5,1.2375,QUPR,L,0.842866023,1.956166926,0.357323232,19.68875,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LUQ,6,1.4875,QUPR,L,0.842866023,1.825956307,0.374078005,22.01475,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LUQ,8,2.025,QUPR,L,0.842866023,1.857273628,0.177210088,10.2275,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LUQ,1,0.3175,RHMA,L,0.842866023,0.997030123,1.43056654,63.15625,36.902,16.952,50.7975,0.4175,126.283126,41.38436101
LUQ,2,0.6575,RHMA,L,0.842866023,0.989135152,1.220084494,54.592,36.902,16.952,50.7975,0.4175,126.283126,41.38436101
LUQ,1,0.32,THPL,L,0.842866023,1.087961701,1.088838239,67.284,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LUQ,2,0.6575,THPL,L,0.842866023,1.122928136,1.001035902,59.97775,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LUQ,3,0.7575,THPL,L,0.842866023,1.351354544,1.12788756,55.719,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LUQ,4,1,THPL,L,0.842866023,1.56701045,0.826490701,35.161,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LUQ,5,1.24,THPL,L,0.842866023,1.801735424,0.783504962,29.3245,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LUQ,6,1.486666667,THPL,L,0.842866023,1.76742891,0.7016058,27.848,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LUQ,7,1.745,THPL,L,0.842866023,1.921941734,0.279741147,9.687,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LUQ,8,2.025,THPL,L,0.842866023,1.775383372,0.245505728,9.228,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LUQ,9,2.2575,THPL,L,0.842866023,1.662808943,0.160901334,6.53375,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LUQ,1,0.32,TRAE,L,0.842866023,1.188669134,1.445054285,47.29733333,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LUQ,2,0.6575,TRAE,L,0.842866023,1.436649976,1.264973366,34.67625,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LUQ,3,0.756666667,TRAE,L,0.842866023,2.332273209,1.125331879,20.34233333,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LUQ,4,0.9975,TRAE,L,0.842866023,2.518588901,1.440229734,22.31125,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LUQ,5,1.2375,TRAE,L,0.842866023,2.428877444,0.664251603,10.526,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LUQ,6,1.4875,TRAE,L,0.842866023,2.649600003,0.651882993,9.9065,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LUQ,7,1.745,TRAE,L,0.842866023,2.385672162,0.333422208,5.4965,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LUQ,8,2.025,TRAE,L,0.842866023,2.530592848,0.180594713,2.7905,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LVW,1,0.88,ACSA,L,0.146545203,1.235676586,1.03693201,71.653,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LVW,2,1.896666667,ACSA,L,0.146545203,1.352864849,1.212006479,77.30533333,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LVW,3,2.995,ACSA,L,0.146545203,1.789610779,1.219484228,58.6925,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LVW,4,3.883333333,ACSA,L,0.146545203,2.072808631,1.043653734,43.94633333,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LVW,5,4.885,ACSA,L,0.146545203,2.019349677,1.320747169,55.533,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LVW,6,5.896666667,ACSA,L,0.146545203,2.186892512,1.273720874,49.42066667,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LVW,7,6.8725,ACSA,L,0.146545203,2.216017672,1.558499246,61.7595,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LVW,8,7.8825,ACSA,L,0.146545203,2.055071324,1.262637749,51.94475,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LVW,9,8.88,ACSA,L,0.146545203,2.302123581,1.462084672,53.503,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
LVW,1,0.88,DRGL,L,0.146545203,3.477892091,0.95159805,58.7975,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LVW,2,1.895,DRGL,L,0.146545203,3.558508337,0.993971756,59.899,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LVW,3,2.995,DRGL,L,0.146545203,3.495401145,0.816079292,49.03575,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LVW,4,3.883333333,DRGL,L,0.146545203,3.748103337,0.717231563,41.262,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LVW,5,4.886666667,DRGL,L,0.146545203,4.484335703,0.589659743,28.599,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LVW,6,5.895,DRGL,L,0.146545203,3.667431978,0.823539629,48.182,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LVW,7,6.8725,DRGL,L,0.146545203,3.449047104,0.708835736,45.7255,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LVW,8,7.8825,DRGL,L,0.146545203,3.425075292,0.641292699,39.61125,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LVW,9,8.89,DRGL,L,0.146545203,3.407556313,0.569414154,35.213,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
LVW,6,5.895,LATR,L,0.146545203,3.602524645,0.755010593,49.191,40.464,7.95,50.85,2.1375,23.81046908,3.91729014
LVW,7,6.8725,LATR,L,0.146545203,3.665572355,0.730358454,46.8505,40.464,7.95,50.85,2.1375,23.81046908,3.91729014
LVW,1,0.88,PIEL,L,0.146545203,0.355665479,0.853848691,87.7605,41.338,21.418,54.26,0.36,163.8340763,61.36991993
LVW,2,1.895,PIEL,L,0.146545203,0.408614028,0.854703567,78.3645,41.338,21.418,54.26,0.36,163.8340763,61.36991993
LVW,3,2.995,PIEL,L,0.146545203,0.502604812,1.161174994,84.58175,41.338,21.418,54.26,0.36,163.8340763,61.36991993
LVW,4,3.896666667,PIEL,L,0.146545203,0.755932818,1.840754746,88.32466667,41.338,21.418,54.26,0.36,163.8340763,61.36991993
LVW,5,4.885,PIEL,L,0.146545203,1.120328646,2.147869723,70.67425,41.338,21.418,54.26,0.36,163.8340763,61.36991993
LVW,6,5.9,PIEL,L,0.146545203,0.996259063,1.835300803,67.87666667,41.338,21.418,54.26,0.36,163.8340763,61.36991993
LVW,7,6.8725,PIEL,L,0.146545203,0.971539434,1.926151129,72.23875,41.338,21.418,54.26,0.36,163.8340763,61.36991993
LVW,8,7.8825,PIEL,L,0.146545203,1.047352944,1.852978927,65.55725,41.338,21.418,54.26,0.36,163.8340763,61.36991993
LVW,9,8.883333333,PIEL,L,0.146545203,1.299016356,2.263667708,64.73833333,41.338,21.418,54.26,0.36,163.8340763,61.36991993
LVW,1,0.88,POTR,L,0.146545203,1.352140166,1.315252456,78.89575,40.774,18.76,49.205,0.735,67.23513495,24.88369433
LVW,8,7.8825,POTR,L,0.146545203,2.01574667,1.503601245,60.52675,40.774,18.76,49.205,0.735,67.23513495,24.88369433
LVW,1,0.88,QUPR,L,0.146545203,1.297878661,0.940907026,78.58625,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LVW,2,1.92,QUPR,L,0.146545203,1.64935204,1.039110316,67.871,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LVW,3,2.996666667,QUPR,L,0.146545203,1.664468467,1.076475105,70.81266667,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LVW,4,3.89,QUPR,L,0.146545203,1.99492369,1.101189552,59.26925,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LVW,5,4.885,QUPR,L,0.146545203,2.022191367,1.235322958,64.47275,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LVW,6,5.895,QUPR,L,0.146545203,2.152018057,1.45105705,74.94,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LVW,7,6.876666667,QUPR,L,0.146545203,2.183895833,1.078445651,54.11266667,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LVW,8,7.8825,QUPR,L,0.146545203,1.974699347,1.150918335,61.6665,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LVW,9,8.89,QUPR,L,0.146545203,2.068812922,0.984954131,51.29,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
LVW,1,0.88,THPL,L,0.146545203,0.840175287,0.938102495,75.23875,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LVW,2,1.895,THPL,L,0.146545203,0.954821954,1.106025046,78.32,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LVW,3,2.995,THPL,L,0.146545203,1.074334099,1.188143112,75.37325,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LVW,4,3.89,THPL,L,0.146545203,1.338256141,1.396487259,70.18725,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LVW,5,4.876666667,THPL,L,0.146545203,1.605414577,1.372463619,57.76333333,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LVW,6,5.9,THPL,L,0.146545203,1.591266187,1.442309915,61.238,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LVW,7,6.866666667,THPL,L,0.146545203,1.543889465,1.288754932,56.68566667,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LVW,8,7.8825,THPL,L,0.146545203,1.424767788,1.144280851,54.06275,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LVW,9,8.89,THPL,L,0.146545203,1.583723454,1.326847202,56.33525,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
LVW,1,0.88,TRAE,L,0.146545203,0.756245699,1.457640531,75.376,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LVW,2,1.895,TRAE,L,0.146545203,0.921314112,1.79562525,76.82425,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LVW,3,2.996666667,TRAE,L,0.146545203,1.000455849,1.4332167,55.55866667,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LVW,4,3.883333333,TRAE,L,0.146545203,1.572236822,2.777476816,69.05,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LVW,5,4.885,TRAE,L,0.146545203,1.091159127,1.446719355,51.87625,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LVW,6,5.886666667,TRAE,L,0.146545203,1.846831754,2.050726279,43.53233333,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
